generator;drift_type;size;classifier;detector;accuracy_mean;accuracy_conf;cohen_kappas_mean;cohen_kappas_conf;time_mean;time_conf;memory_mean;memory_conf;drifts_mean;drifts_conf
agrawal1;abrupt;100K;NB;basic;0.6259;0.0009;0.2743;0.0017;17.8333;0.564;63434.752;247.1292;0.0;0.0
agrawal1;gradual;100K;NB;basic;0.6259;0.0009;0.2744;0.0017;17.4667;0.1895;63313.92;0.0;0.0;0.0
agrawal1;abrupt;100K;HT;basic;0.785;0.005;0.5681;0.0102;19.5667;0.1882;9204400.128;1316816.6175;0.0;0.0
agrawal1;gradual;100K;HT;basic;0.7982;0.0043;0.5942;0.0089;17.4667;0.2133;7027556.352;849975.4432;0.0;0.0
agrawal1;abrupt;100K;NoChange;basic;0.5589;0.0007;0.1023;0.0013;8.9;0.3155;624.6;25.3859;0.0;0.0
agrawal1;gradual;100K;NoChange;basic;0.5586;0.0007;0.1017;0.0013;8.4667;0.1895;531.0;0.0;0.0;0.0
agrawal1;abrupt;100K;MajClass;basic;0.5657;0.0006;0.1858;0.0009;9.0667;0.3242;730.6;25.3859;0.0;0.0
agrawal1;gradual;100K;MajClass;basic;0.5657;0.0006;0.1858;0.0009;9.0;0.0;637.0;0.0;0.0;0.0
agrawal1;abrupt;100K;BOLE;basic;0.7952;0.0022;0.5869;0.0043;139.625;2.664;159732902.5707;2976054.5845;0.0;0.0
agrawal1;abrupt;100K;BOLE;ADWIN;0.7243;0.0006;0.4385;0.0013;212.9167;4.0843;7413694.464;374573.9763;0.0;0.0
agrawal1;abrupt;100K;BOLE;CUSUM;0.7938;0.0014;0.581;0.0029;165.2917;3.0843;7321944.064;445653.6829;0.0;0.0
agrawal1;abrupt;100K;BOLE;DDM;0.784;0.0031;0.5603;0.0063;190.3833;3.7324;30292486.8267;1748578.2859;0.0;0.0
agrawal1;abrupt;100K;BOLE;ECDD;0.68;0.0005;0.3539;0.001;171.875;3.0337;1572292.7787;124210.5983;0.0;0.0
agrawal1;abrupt;100K;BOLE;EDDM;0.7781;0.0026;0.5484;0.0054;158.1083;3.1914;19526494.8907;1553881.7183;0.0;0.0
agrawal1;abrupt;100K;BOLE;GMA;0.7952;0.0022;0.5869;0.0043;172.0333;3.5076;159749330.2613;2976064.629;0.0;0.0
agrawal1;abrupt;100K;BOLE;HDDMA;0.7195;0.0032;0.4318;0.0064;182.9833;3.3407;2025222.9973;195386.4306;0.0;0.0
agrawal1;abrupt;100K;BOLE;HDDMW;0.7101;0.0027;0.4135;0.0055;177.1;3.313;1395235.4133;129683.7455;0.0;0.0
agrawal1;abrupt;100K;BOLE;KSWIN;0.7775;0.0009;0.5484;0.0018;557.1933;4.4716;3520517.9051;125938.5766;0.0;0.0
agrawal1;abrupt;100K;BOLE;PH;0.8031;0.002;0.5992;0.004;163.1833;3.5049;13125550.08;691366.7613;0.0;0.0
agrawal1;abrupt;100K;BOLE;RDDM;0.7799;0.0016;0.5533;0.0032;171.0;3.7012;5729681.408;384443.395;0.0;0.0
agrawal1;abrupt;100K;BOLE;STEPD;0.6919;0.0009;0.3768;0.0018;260.0083;5.737;1378227.7973;96314.2904;0.0;0.0
agrawal1;abrupt;100K;HT;ADWIN;0.741;0.0013;0.4695;0.0028;29.3667;0.183;1885050.1973;213539.1155;29.3;0.8095
agrawal1;abrupt;100K;HT;CUSUM;0.8456;0.0034;0.6839;0.0071;23.0;0.0;1431710.3787;257327.0206;4.5667;0.2718
