generator;drift_type;size;classifier;detector;accuracy_mean;accuracy_conf;cohen_kappas_mean;cohen_kappas_conf;time_mean;time_conf;memory_mean;memory_conf;drifts_mean;drifts_conf
agrawal1;abrupt;10K;NB;basic;0.6256;0.0029;0.2737;0.0054;1.2667;0.1679;63434.4107;246.4311;0.0;0.0
agrawal1;gradual;10K;NB;basic;0.6258;0.0028;0.274;0.0053;1.0;0.0;63313.92;0.0;0.0;0.0
agrawal1;abrupt;10K;HT;basic;0.6969;0.0031;0.3967;0.0072;1.8;0.1519;1399330.1333;114643.0024;0.0;0.0
agrawal1;gradual;10K;HT;basic;0.6841;0.0035;0.3732;0.0077;1.0333;0.0682;1303396.6933;109022.4845;0.0;0.0
agrawal1;abrupt;10K;NoChange;basic;0.5579;0.0022;0.1003;0.0043;0.2333;0.1606;624.6;25.3859;0.0;0.0
agrawal1;gradual;10K;NoChange;basic;0.5544;0.0022;0.0932;0.0043;0.0;0.0;531.0;0.0;0.0;0.0
agrawal1;abrupt;10K;MajClass;basic;0.5651;0.0017;0.1842;0.0026;0.6333;0.183;730.6;25.3859;0.0;0.0
agrawal1;gradual;10K;MajClass;basic;0.5651;0.0016;0.184;0.0024;0.0333;0.0682;637.0;0.0;0.0;0.0
agrawal1;abrupt;10K;BOLE;basic;0.7253;0.0025;0.4465;0.0051;12.9533;0.4476;19016065.5701;529957.5228;0.0;0.0
agrawal1;abrupt;10K;BOLE;ADWIN;0.7047;0.0016;0.3996;0.0033;20.3333;0.8037;5464758.6816;331018.8916;0.0;0.0
agrawal1;abrupt;10K;BOLE;BOCD;0.7069;0.0014;0.4033;0.0029;2040.2;163.6875;684347464.0896;50566862.6214;0.0;0.0
agrawal1;abrupt;10K;BOLE;CUSUM;0.7115;0.0018;0.4137;0.0036;21.1333;10.917;5731306.7008;311033.673;0.0;0.0
agrawal1;abrupt;10K;BOLE;DDM;0.703;0.0019;0.3967;0.0037;17.7;0.7465;11187327.2491;396028.7413;0.0;0.0
agrawal1;abrupt;10K;BOLE;ECDD;0.6767;0.001;0.3473;0.0019;16.0933;0.7165;1231779.7035;83538.0018;0.0;0.0
agrawal1;abrupt;10K;BOLE;EDDM;0.6903;0.0012;0.3712;0.0025;14.0267;0.4609;4747628.8853;298018.787;0.0;0.0
agrawal1;abrupt;10K;BOLE;GMA;0.7253;0.0025;0.4465;0.0051;22.94;12.012;19031934.0203;529946.8014;0.0;0.0
agrawal1;abrupt;10K;BOLE;HDDMA;0.695;0.0012;0.3817;0.0023;17.2067;0.8322;1632291.84;141497.689;0.0;0.0
agrawal1;abrupt;10K;BOLE;HDDMW;0.6906;0.001;0.3741;0.002;17.26;1.8944;1136633.1733;91053.914;0.0;0.0
agrawal1;abrupt;10K;BOLE;KSWIN;0.7242;0.0012;0.4396;0.0025;58.7813;2.2947;3477095.5878;113499.133;0.0;0.0
agrawal1;abrupt;10K;BOLE;PH;0.726;0.0023;0.4436;0.0047;15.2267;0.5304;8655435.6395;338392.5442;0.0;0.0
agrawal1;abrupt;10K;BOLE;RDDM;0.7052;0.0009;0.4014;0.0018;16.04;0.7051;4493917.1157;233711.5087;0.0;0.0
agrawal1;abrupt;10K;BOLE;STEPD;0.687;0.0011;0.3668;0.0021;32.48;10.411;1206076.3477;75994.9138;0.0;0.0
agrawal1;abrupt;10K;HT;ADWIN;0.7029;0.0036;0.3837;0.007;2.7;0.174;72019.2853;3940.3309;4.0;0.1698
agrawal1;abrupt;10K;HT;BOCD;0.7063;0.0033;0.3894;0.0064;241.7667;42.9038;26273866.0693;13554535.8711;3.5;0.1899
agrawal1;abrupt;10K;HT;CUSUM;0.7087;0.0041;0.4007;0.0082;2.1667;0.2211;276459.1787;114948.1891;2.5667;0.2338
agrawal1;abrupt;10K;HT;DDM;0.7041;0.0049;0.3928;0.0099;2.3667;0.5502;370531.328;79464.3876;2.3;0.4291
agrawal1;abrupt;10K;HT;ECDD;0.6941;0.0028;0.3723;0.0055;2.2;0.2842;100166.656;11851.547;13.4333;1.0456
agrawal1;abrupt;10K;HT;EDDM;0.6982;0.0039;0.3797;0.0086;2.4333;0.8186;396715.008;112475.2686;12.6;2.4231
agrawal1;abrupt;10K;HT;GMA;0.6969;0.0031;0.3967;0.0072;2.2333;0.3492;1400870.2293;114758.9875;0.0;0.0
agrawal1;abrupt;10K;HT;HDDMA;0.7181;0.0045;0.4194;0.009;2.9333;1.7011;200344.576;76549.5028;3.2667;0.3387
agrawal1;abrupt;10K;HT;HDDMW;0.7248;0.005;0.4322;0.0103;2.2667;0.4153;99407.5307;16428.1416;5.0667;0.2931
agrawal1;abrupt;10K;HT;KSWIN;0.7015;0.0027;0.3936;0.0057;7.2467;1.1408;740327.3557;87150.5579;0.68;0.1012
agrawal1;abrupt;10K;HT;PH;0.6995;0.0042;0.385;0.0091;2.1333;0.1621;404870.144;55892.4744;1.2;0.1519
agrawal1;abrupt;10K;HT;RDDM;0.7186;0.0031;0.4215;0.0064;2.1333;0.1291;245835.4347;34950.5144;4.2;0.4744
agrawal1;abrupt;10K;HT;STEPD;0.7057;0.0028;0.3931;0.0057;4.0667;0.0947;126559.232;10149.4567;9.2667;0.8984
agrawal1;abrupt;10K;NB;ADWIN;0.6853;0.0037;0.3596;0.0075;3.8333;1.7044;71800.832;356.5407;3.1333;0.2348
agrawal1;abrupt;10K;NB;BOCD;0.6893;0.0029;0.3685;0.0058;230.8667;49.009;38379978.752;15680166.6247;3.0667;0.0947
