generator;drift_type;size;classifier;detector;accuracy_mean;accuracy_conf;cohen_kappas_mean;cohen_kappas_conf;time_mean;time_conf;memory_mean;memory_conf;drifts_mean;drifts_conf
agrawal1;abrupt;500K;NB;basic;0.6253;0.0009;0.2732;0.0015;99.8;24.3217;63676.416;820.0229;0.0;0.0
agrawal1;gradual;500K;NB;basic;0.6253;0.0009;0.2732;0.0015;90.1;0.6264;63313.92;0.0;0.0;0.0
agrawal1;abrupt;500K;HT;basic;0.8664;0.0047;0.7301;0.0097;95.4;3.4423;19923992.576;2324918.6825;0.0;0.0
agrawal1;gradual;500K;HT;basic;0.8687;0.0052;0.7348;0.0107;84.5;7.3205;19881000.96;2291284.5399;0.0;0.0
agrawal1;abrupt;500K;NoChange;basic;0.5594;0.0006;0.1034;0.0012;45.7;6.6258;703.0;17.3268;0.0;0.0
agrawal1;gradual;500K;NoChange;basic;0.5593;0.0006;0.1032;0.0012;44.9;0.2262;623.0;17.3268;0.0;0.0
agrawal1;abrupt;500K;MajClass;basic;0.5658;0.0006;0.1857;0.0006;49.5;9.2183;809.0;17.3268;0.0;0.0
agrawal1;gradual;500K;MajClass;basic;0.5657;0.0006;0.1857;0.0006;47.3;0.3456;729.0;17.3268;0.0;0.0
agrawal1;abrupt;500K;BOLE;basic;0.8736;0.0035;0.7438;0.007;659.7;24.0212;830547339.9467;15336032.381;0.0;0.0
agrawal1;abrupt;500K;BOLE;ADWIN;0.726;0.0008;0.4419;0.0016;1053.9;37.5263;7231329.6213;754433.6359;0.0;0.0
agrawal1;abrupt;500K;BOLE;CUSUM;0.811;0.0033;0.6165;0.0067;815.7;28.8692;7636429.4827;784495.6546;0.0;0.0
agrawal1;abrupt;500K;BOLE;DDM;0.8104;0.0074;0.6138;0.0152;964.8667;38.6469;125824226.6453;11217973.058;0.0;0.0
agrawal1;abrupt;500K;BOLE;ECDD;0.6806;0.0007;0.3552;0.0014;835.5;32.7562;2114977.792;206775.1633;0.0;0.0
agrawal1;abrupt;500K;BOLE;EDDM;0.8055;0.006;0.6042;0.0122;790.5333;27.6951;76053217.28;9455532.6939;0.0;0.0
agrawal1;abrupt;500K;BOLE;GMA;0.8736;0.0035;0.7438;0.007;833.5;32.8511;830562020.0107;15336479.792;0.0;0.0
agrawal1;abrupt;500K;BOLE;HDDMA;0.7518;0.0045;0.4976;0.0091;893.1;37.4868;2851777.1947;454883.2757;0.0;0.0
agrawal1;abrupt;500K;BOLE;HDDMW;0.7411;0.0066;0.4772;0.0134;867.7;35.4516;2007323.9893;276104.2407;0.0;0.0
agrawal1;abrupt;500K;BOLE;KSWIN;0.7876;0.0011;0.5702;0.0022;2626.0733;46.4104;4084203.52;257889.2877;0.0;0.0
agrawal1;abrupt;500K;BOLE;PH;0.8268;0.0044;0.6476;0.0088;791.2667;31.9225;27661085.3547;3765471.8301;0.0;0.0
agrawal1;abrupt;500K;BOLE;RDDM;0.7997;0.0021;0.5943;0.0042;822.0;30.4997;6112848.5547;652733.0424;0.0;0.0
agrawal1;abrupt;500K;BOLE;STEPD;0.6975;0.0023;0.3878;0.0046;1242.8333;44.929;2151677.952;141892.0963;0.0;0.0
agrawal1;abrupt;500K;HT;ADWIN;0.7467;0.0012;0.4822;0.0029;150.2;7.943;3069181.952;1064182.0441;143.3;1.51
agrawal1;abrupt;500K;HT;CUSUM;0.8843;0.007;0.7635;0.0147;130.8;38.1789;2298478.592;478930.9696;5.8;1.0004
agrawal1;abrupt;500K;HT;DDM;0.882;0.0139;0.7591;0.0285;125.2;25.6817;2899312.64;220492.3473;4.9;0.9204
agrawal1;abrupt;500K;HT;ECDD;0.7792;0.0079;0.5449;0.0161;136.1;36.9462;115775.488;16960.8148;463.8;25.946
agrawal1;abrupt;500K;HT;EDDM;0.8405;0.0269;0.6753;0.0548;118.7;12.9295;2218786.816;411081.2505;14.9;3.4629
agrawal1;abrupt;500K;HT;GMA;0.8664;0.0047;0.7301;0.0097;110.5;3.2564;19926089.728;2323952.0454;0.0;0.0
agrawal1;abrupt;500K;HT;HDDMA;0.8826;0.0094;0.7598;0.0193;123.9;3.701;3104833.536;1225481.6921;8.7;2.2126
agrawal1;abrupt;500K;HT;HDDMW;0.8646;0.0061;0.7207;0.0127;121.4;11.9045;1216202.752;685469.4534;66.3;5.6029
agrawal1;abrupt;500K;HT;KSWIN;0.8436;0.0182;0.6847;0.0365;309.34;29.1361;9546445.6192;2574668.3873;1.64;0.213
agrawal1;abrupt;500K;HT;PH;0.8927;0.0108;0.7814;0.0218;111.6;2.8455;2542796.8;226975.0992;4.1;0.2262
agrawal1;abrupt;500K;HT;RDDM;0.9017;0.0112;0.7991;0.0228;118.2;2.936;2443500.544;1662840.3143;11.2;3.1956
agrawal1;abrupt;500K;HT;STEPD;0.7811;0.0163;0.5473;0.0337;206.1;4.8921;260997.12;226683.5197;245.9;25.076
agrawal1;abrupt;500K;NB;ADWIN;0.7332;0.0009;0.4535;0.0018;197.2;73.1958;75990.016;219.9597;5.6;1.3573
agrawal1;abrupt;500K;NB;CUSUM;0.7376;0.0007;0.462;0.0013;177.2;83.6915;66350.08;80.7072;13.6;2.4596
agrawal1;abrupt;500K;NB;DDM;0.7069;0.0136;0.4043;0.0279;161.5;61.3877;122249.216;13948.6952;3.9;1.1411
