generator;drift_type;size;classifier;detector;accuracy_mean;accuracy_conf;cohen_kappas_mean;cohen_kappas_conf;time_mean;time_conf;memory_mean;memory_conf;drifts_mean;drifts_conf
agrawal1;abrupt;50K;NB;basic;0.6252;0.0014;0.2728;0.0026;7.0667;0.3527;63434.752;247.1292;0.0;0.0
agrawal1;gradual;50K;NB;basic;0.6252;0.0014;0.273;0.0026;9.1;0.2045;63313.92;0.0;0.0;0.0
agrawal1;abrupt;50K;HT;basic;0.7582;0.004;0.5182;0.0077;8.3;0.2432;4092941.6533;212450.1537;0.0;0.0
agrawal1;gradual;50K;HT;basic;0.7744;0.004;0.5482;0.0084;9.4333;0.2338;3891964.5867;172660.0077;0.0;0.0
agrawal1;abrupt;50K;NoChange;basic;0.5584;0.0011;0.1013;0.0021;3.4667;0.1895;624.6;25.3859;0.0;0.0
agrawal1;gradual;50K;NoChange;basic;0.5579;0.0011;0.1002;0.0021;4.0;0.0;531.0;0.0;0.0;0.0
agrawal1;abrupt;50K;MajClass;basic;0.5657;0.0008;0.1856;0.001;3.4667;0.1895;730.6;25.3859;0.0;0.0
agrawal1;gradual;50K;MajClass;basic;0.5658;0.0008;0.1857;0.001;4.4;0.1861;637.0;0.0;0.0;0.0
agrawal1;abrupt;50K;BOLE;basic;0.7811;0.0021;0.5584;0.0041;69.66;0.9316;68200781.1413;2275884.3424;0.0;0.0
agrawal1;abrupt;50K;BOLE;ADWIN;0.7218;0.0008;0.4332;0.0016;106.34;1.5045;6844265.2672;365507.1496;0.0;0.0
agrawal1;abrupt;50K;BOLE;CUSUM;0.7762;0.0015;0.5447;0.003;83.04;1.2186;6873066.1547;366006.8359;0.0;0.0
agrawal1;abrupt;50K;BOLE;DDM;0.767;0.0024;0.5255;0.0049;94.9867;1.3972;18478076.1771;621351.874;0.0;0.0
agrawal1;abrupt;50K;BOLE;ECDD;0.6793;0.0005;0.3525;0.0009;86.48;1.0626;1335384.064;92360.1371;0.0;0.0
agrawal1;abrupt;50K;BOLE;EDDM;0.7576;0.0022;0.5066;0.0045;77.8667;1.0921;12784588.1173;670871.731;0.0;0.0
agrawal1;abrupt;50K;BOLE;GMA;0.7811;0.0021;0.5584;0.0041;86.5333;1.2092;68216509.7813;2275854.0145;0.0;0.0
agrawal1;abrupt;50K;BOLE;HDDMA;0.7093;0.0024;0.411;0.0049;91.36;1.1116;1888785.7493;162137.6066;0.0;0.0
agrawal1;abrupt;50K;BOLE;HDDMW;0.7003;0.0017;0.3937;0.0033;88.62;1.1026;1129459.3024;85000.1083;0.0;0.0
agrawal1;abrupt;50K;BOLE;KSWIN;0.762;0.0012;0.5163;0.0024;285.596;1.5711;3201855.2286;105121.8271;0.0;0.0
agrawal1;abrupt;50K;BOLE;PH;0.7851;0.0025;0.5627;0.005;81.8733;1.1314;12267360.5291;609575.9092;0.0;0.0
agrawal1;abrupt;50K;BOLE;RDDM;0.759;0.0019;0.5106;0.0038;85.6267;1.2053;5914947.3109;354082.8464;0.0;0.0
agrawal1;abrupt;50K;BOLE;STEPD;0.6911;0.0008;0.3752;0.0015;129.1733;1.9109;1211610.112;64592.1898;0.0;0.0
agrawal1;abrupt;50K;HT;ADWIN;0.7348;0.0019;0.4559;0.0042;12.4333;0.3352;828756.6507;159371.8382;15.1;0.4314
agrawal1;abrupt;50K;HT;CUSUM;0.8167;0.0028;0.6235;0.0058;9.3333;0.2656;797379.584;160120.5257;4.4667;0.2133
agrawal1;abrupt;50K;HT;DDM;0.7941;0.0149;0.5781;0.0298;10.1333;0.3499;1268145.4933;211133.2623;4.2;0.4744
agrawal1;abrupt;50K;HT;ECDD;0.7336;0.0096;0.4524;0.0195;10.4;0.334;110025.728;7308.7051;56.4;2.9591
agrawal1;abrupt;50K;HT;EDDM;0.7728;0.0061;0.5343;0.0123;9.5333;0.3213;1073005.568;242850.5995;15.2667;3.1379
agrawal1;abrupt;50K;HT;GMA;0.7582;0.004;0.5182;0.0077;9.7;0.3124;4094689.28;212667.5638;0.0;0.0
agrawal1;abrupt;50K;HT;HDDMA;0.8196;0.0032;0.6295;0.0066;10.4333;0.289;776069.4613;160018.4606;4.7667;0.3051
agrawal1;abrupt;50K;HT;HDDMW;0.8068;0.0052;0.6008;0.0107;10.3667;0.2856;640586.752;189820.9169;11.6;0.8858
agrawal1;abrupt;50K;HT;KSWIN;0.7546;0.007;0.5041;0.0143;27.02;0.3186;1952423.5947;190895.9634;1.02;0.0997
agrawal1;abrupt;50K;HT;PH;0.7829;0.0054;0.5567;0.0112;9.4667;0.2898;913014.1013;195205.1396;3.1;0.3583
agrawal1;abrupt;50K;HT;RDDM;0.8146;0.0026;0.6194;0.0056;10.3;0.2966;646418.0907;182540.6414;7.0;0.8378
agrawal1;abrupt;50K;HT;STEPD;0.7486;0.0036;0.4803;0.0076;17.6333;0.465;156383.9147;42115.3642;31.4;2.0301
agrawal1;abrupt;50K;HT;BOCD;0.736;0.002;0.456;0.0042;2188.1333;126.0645;103927510.6987;86936748.0462;15.8;0.3721
agrawal1;abrupt;50K;NB;ADWIN;0.7106;0.0017;0.4111;0.0032;12.2;0.4319;72647.68;155.9656;4.6667;0.2831
agrawal1;abrupt;50K;NB;CUSUM;0.7305;0.0022;0.4485;0.004;10.5333;0.2348;65835.6907;53.4366;4.3;0.2225
agrawal1;abrupt;50K;NB;DDM;0.7052;0.006;0.3998;0.0119;10.5333;0.2348;128249.5147;52.7964;3.1333;0.4011
agrawal1;abrupt;50K;NB;ECDD;0.7172;0.0013;0.4221;0.0028;10.9333;0.3789;123141.12;7392.0935;73.3667;2.2966
agrawal1;abrupt;50K;NB;EDDM;0.6948;0.0046;0.3818;0.0081;10.0667;0.3387;128221.184;2107.0866;13.7667;2.4607
agrawal1;abrupt;50K;NB;GMA;0.6252;0.0014;0.2728;0.0026;9.9667;0.3601;65661.952;48.7208;0.0;0.0
agrawal1;abrupt;50K;NB;HDDMA;0.7277;0.0031;0.4433;0.0057;10.9333;0.366;102335.488;9931.6863;4.7;0.3418
agrawal1;abrupt;50K;NB;HDDMW;0.7292;0.0016;0.4452;0.0032;10.9;0.3715;110502.2293;9739.0715;16.1333;0.8011
agrawal1;abrupt;50K;NB;KSWIN;0.6596;0.0044;0.3197;0.0061;26.5933;0.3123;66746.368;47.5184;0.8133;0.1143
agrawal1;abrupt;50K;NB;PH;0.7169;0.0045;0.4236;0.008;10.2;0.3453;65873.92;47.6415;3.5;0.273
agrawal1;abrupt;50K;NB;RDDM;0.7218;0.0049;0.4315;0.0098;10.9333;0.3914;181504.0;5883.0622;7.2;1.0303
agrawal1;abrupt;50K;NB;STEPD;0.7261;0.0014;0.4396;0.0027;17.4;0.5512;134800.0427;6354.8423;26.6;1.8776
agrawal1;abrupt;50K;NB;BOCD;0.7267;0.0011;0.4406;0.0021;4191.8333;164.8889;546357092.6933;158990256.5096;8.4;0.2103
agrawal1;gradual;50K;BOLE;basic;0.7695;0.0023;0.5351;0.0046;69.7867;1.0499;65855955.4901;2332982.1474;0.0;0.0
agrawal1;gradual;50K;BOLE;ADWIN;0.7193;0.0008;0.4284;0.0015;105.58;1.4713;7296690.8587;337300.4458;0.0;0.0
agrawal1;gradual;50K;BOLE;CUSUM;0.7721;0.0013;0.5365;0.0025;82.7667;1.281;7094315.6907;384165.8891;0.0;0.0
agrawal1;gradual;50K;BOLE;DDM;0.763;0.0025;0.5172;0.0051;94.6467;1.3575;18899463.9189;643625.0594;0.0;0.0
agrawal1;gradual;50K;BOLE;ECDD;0.6765;0.0006;0.3467;0.0012;86.0667;1.0857;1316206.3872;83169.0575;0.0;0.0
agrawal1;gradual;50K;BOLE;EDDM;0.7524;0.0021;0.496;0.0043;77.14;1.0648;12973751.2277;656758.1098;0.0;0.0
agrawal1;gradual;50K;BOLE;GMA;0.7695;0.0023;0.5351;0.0046;86.0267;1.1869;65871823.9403;2332865.8958;0.0;0.0
agrawal1;gradual;50K;BOLE;HDDMA;0.7062;0.0022;0.4046;0.0044;90.2333;1.0631;1955333.3931;164254.6264;0.0;0.0
agrawal1;gradual;50K;BOLE;HDDMW;0.6954;0.0012;0.3836;0.0025;87.2467;1.0252;1167093.8283;96292.667;0.0;0.0
agrawal1;gradual;50K;BOLE;KSWIN;0.7579;0.0011;0.5079;0.0023;285.628;1.5912;3151328.6519;107374.9993;0.0;0.0
agrawal1;gradual;50K;BOLE;PH;0.7763;0.0018;0.5447;0.0036;80.6933;1.194;12920763.1872;609564.3292;0.0;0.0
agrawal1;gradual;50K;BOLE;RDDM;0.7567;0.0018;0.5059;0.0036;84.88;1.2;5905719.8421;339753.5907;0.0;0.0
