generator;drift_type;size;classifier;detector;accuracy_mean;accuracy_conf;cohen_kappas_mean;cohen_kappas_conf;time_mean;time_conf;memory_mean;memory_conf;drifts_mean;drifts_conf
stagger;abrupt;100K;NB;basic;0.6368;0.0007;0.1498;0.0014;8.3667;0.2497;22298.624;201.0543;0.0;0.0
stagger;gradual;100K;NB;basic;0.6373;0.0007;0.1513;0.0013;6.3667;0.302;22200.32;0.0;0.0;0.0
stagger;abrupt;100K;HT;basic;0.7667;0.0035;0.5108;0.0071;5.0;0.0;138258.7733;775.0196;0.0;0.0
stagger;gradual;100K;HT;basic;0.7688;0.0026;0.516;0.0061;6.8333;0.1415;136958.6347;758.5571;0.0;0.0
stagger;abrupt;100K;NoChange;basic;0.6349;0.0008;0.2392;0.0018;2.0;0.0;624.6;25.3859;0.0;0.0
stagger;gradual;100K;NoChange;basic;0.6331;0.0008;0.2356;0.0019;1.1;0.1139;531.0;0.0;0.0;0.0
stagger;abrupt;100K;MajClass;basic;0.6002;0.0007;-0.0;0.0;2.5667;0.1882;730.6;25.3859;0.0;0.0
stagger;gradual;100K;MajClass;basic;0.6002;0.0006;-0.0;0.0;2.0333;0.0682;637.0;0.0;0.0;0.0
stagger;abrupt;100K;BOLE;BOCD;0.7385;0.0044;0.4418;0.0093;8554.9333;245.8904;289165220.9778;36533993.1814;0.0;0.0
stagger;abrupt;100K;HT;ADWIN;0.7534;0.0011;0.5127;0.0023;9.7;0.174;20313.4293;990.9677;69.9;0.5577
stagger;abrupt;100K;HT;BOCD;0.7545;0.0015;0.517;0.0028;2614.6;568.7667;63054388.5653;14581071.7943;61.0;0.9147
stagger;abrupt;100K;HT;CUSUM;0.9546;0.0017;0.9061;0.0034;6.7;0.174;35666.6027;51.319;4.0667;0.1363
stagger;abrupt;100K;HT;DDM;0.9552;0.0042;0.9063;0.0088;6.7667;0.1606;50595.4987;8220.8561;6.6;0.5933
stagger;abrupt;100K;HT;ECDD;0.8954;0.0072;0.7809;0.0148;7.3667;0.183;44082.8587;218.7163;62.4667;3.7208
stagger;abrupt;100K;HT;EDDM;0.9386;0.0069;0.8727;0.0143;5.9667;0.0682;42491.2213;438.1751;27.8667;6.4599
stagger;abrupt;100K;HT;GMA;0.7667;0.0035;0.5108;0.0071;6.7;0.174;140603.7333;796.6927;0.0;0.0
stagger;abrupt;100K;HT;HDDMA;0.9559;0.0016;0.9089;0.0033;7.9;0.2659;39339.3493;752.1042;4.5333;0.507
stagger;abrupt;100K;HT;HDDMW;0.8647;0.0237;0.7302;0.0461;7.7333;0.3527;31355.5627;4625.8343;20.5667;3.8752
stagger;abrupt;100K;HT;KSWIN;0.9236;0.0044;0.8397;0.0096;25.7667;0.3267;44518.2635;3408.2927;3.12;0.112
stagger;abrupt;100K;HT;PH;0.9323;0.001;0.8593;0.002;6.0;0.0;35732.48;47.9553;4.0;0.0
stagger;abrupt;100K;HT;RDDM;0.9481;0.004;0.8919;0.0083;7.0;0.0;100494.6773;1317.6987;10.6;1.7803
stagger;abrupt;100K;HT;STEPD;0.729;0.0083;0.4723;0.0157;16.8;0.2481;34015.232;964.0527;140.1667;10.993
stagger;abrupt;100K;NB;ADWIN;0.8489;0.0027;0.6924;0.0052;18.0;0.4903;32772.7787;223.4487;7.8;1.0303
stagger;abrupt;100K;NB;CUSUM;0.8607;0.0036;0.7156;0.0069;14.1;0.3965;24889.344;58.7027;8.7;0.8995
stagger;abrupt;100K;NB;DDM;0.8736;0.022;0.7337;0.0474;14.3667;0.3859;44592.4693;2393.082;12.5667;2.792
stagger;abrupt;100K;NB;ECDD;0.9116;0.0108;0.8176;0.0217;15.2667;0.3789;38038.528;2978.1583;172.8667;10.1789
stagger;abrupt;100K;NB;EDDM;0.8796;0.0132;0.7522;0.0261;13.5333;0.2898;32295.2533;1875.9546;71.2;12.8214
stagger;abrupt;100K;NB;GMA;0.6368;0.0007;0.1498;0.0014;13.6333;0.3175;24546.9867;48.7615;0.0;0.0
stagger;abrupt;100K;NB;HDDMA;0.876;0.0095;0.7465;0.0187;15.2667;0.3914;29774.848;2595.8658;7.3333;0.9164
stagger;abrupt;100K;NB;HDDMW;0.8649;0.0074;0.7249;0.0147;15.0;0.4274;29419.1787;1698.256;13.0;1.1767
stagger;abrupt;100K;NB;KSWIN;0.7687;0.016;0.4895;0.0386;44.9;0.6117;25703.5605;46.9559;2.18;0.2074
stagger;abrupt;100K;NB;PH;0.8552;0.0041;0.7046;0.0078;13.3667;0.3323;24863.744;52.1707;6.2;0.7098
stagger;abrupt;100K;NB;RDDM;0.8993;0.014;0.7912;0.0285;14.3333;0.3444;95858.3467;3839.1939;32.4333;6.5596
stagger;abrupt;100K;NB;STEPD;0.8805;0.0078;0.7545;0.0155;26.4;0.782;54600.704;3627.9495;77.8;5.8488
stagger;gradual;100K;BOLE;BOCD;0.761;0.0091;0.4955;0.0194;8465.3333;420.647;204874274.1333;43400341.2401;0.0;0.0
stagger;gradual;100K;HT;ADWIN;0.7585;0.0017;0.5207;0.0031;12.4;0.3038;24448.0;2612.722;71.7667;0.6842
stagger;gradual;100K;HT;BOCD;0.773;0.0034;0.5504;0.0064;2593.6667;78.6719;53840480.256;19505266.6197;61.9;1.0847
stagger;gradual;100K;HT;CUSUM;0.9544;0.0018;0.9056;0.0036;9.1667;0.261;35783.3387;73.4315;6.0667;0.1679
stagger;gradual;100K;HT;DDM;0.9531;0.003;0.9025;0.0062;9.2;0.2668;43411.7973;2111.9171;11.0;0.888
stagger;gradual;100K;HT;ECDD;0.8991;0.0072;0.7888;0.015;9.8667;0.2898;44239.1893;165.7716;61.2333;3.527
stagger;gradual;100K;HT;EDDM;0.9407;0.0043;0.8769;0.0089;8.0;0.2193;43743.9147;1763.0123;26.8333;3.3472
stagger;gradual;100K;HT;GMA;0.7688;0.0026;0.516;0.0061;9.1333;0.2545;139297.4507;781.3982;0.0;0.0
stagger;gradual;100K;HT;HDDMA;0.9522;0.0036;0.9012;0.0072;10.3333;0.2996;39664.9813;817.2807;6.9;0.4531
stagger;gradual;100K;HT;HDDMW;0.9408;0.0231;0.8803;0.046;10.2667;0.2762;38455.6373;4202.8083;10.9667;3.7501
stagger;gradual;100K;HT;KSWIN;0.7914;0.0055;0.5623;0.0113;41.0133;0.612;129027.2085;4274.0579;0.46;0.1035
stagger;gradual;100K;HT;PH;0.9476;0.0048;0.8909;0.0098;8.2667;0.2762;36208.64;280.4952;4.1;0.2045
stagger;gradual;100K;HT;RDDM;0.944;0.0023;0.8839;0.0048;9.2667;0.2762;99091.7973;849.2302;15.4;1.4988
stagger;gradual;100K;HT;STEPD;0.7877;0.0142;0.579;0.0269;22.7667;0.6555;32373.76;1168.7885;95.6333;17.3827
stagger;gradual;100K;NB;ADWIN;0.8661;0.0079;0.7267;0.0157;14.7333;0.604;32462.848;419.656;10.8;1.067
stagger;gradual;100K;NB;CUSUM;0.9563;0.0038;0.9087;0.0077;11.4;0.334;24685.2267;34.833;7.3333;0.7804
stagger;gradual;100K;NB;DDM;0.9261;0.0294;0.8412;0.0653;11.5667;0.4239;40182.1013;3536.7188;11.2333;2.3261
stagger;gradual;100K;NB;ECDD;0.9642;0.0022;0.9249;0.0046;12.5;0.4573;38510.2507;3482.7163;93.7333;9.9772
stagger;gradual;100K;NB;EDDM;0.9535;0.0042;0.9027;0.0086;10.4667;0.3213;31570.2613;2658.402;45.4333;7.7218
stagger;gradual;100K;NB;GMA;0.6373;0.0007;0.1513;0.0013;11.3333;0.3581;24391.68;0.0;0.0;0.0
stagger;gradual;100K;NB;HDDMA;0.9597;0.0036;0.9156;0.0073;12.5667;0.497;28418.7307;2463.0035;5.8;0.4844
stagger;gradual;100K;NB;HDDMW;0.9566;0.0042;0.9094;0.0085;12.1667;0.1982;28542.6347;1584.8506;4.0333;0.0682
stagger;gradual;100K;NB;KSWIN;0.6522;0.0049;0.2013;0.0147;39.6467;0.516;25485.2437;37.2092;0.4533;0.0964
stagger;gradual;100K;NB;PH;0.9421;0.0071;0.8797;0.0143;11.4667;0.4244;24723.456;26.2157;6.3667;0.5923
stagger;gradual;100K;NB;RDDM;0.9576;0.005;0.9107;0.0107;11.7667;0.5432;93100.3733;3855.0254;29.3333;6.325
stagger;gradual;100K;NB;STEPD;0.9473;0.0067;0.8899;0.0136;22.1;0.8398;53234.688;3495.5822;56.8333;4.8933
