generator;drift_type;size;classifier;detector;accuracy_mean;accuracy_conf;cohen_kappas_mean;cohen_kappas_conf;time_mean;time_conf;memory_mean;memory_conf;drifts_mean;drifts_conf
agrawal2;abrupt;100K;NB;basic;0.7493;0.0008;0.3677;0.0017;19.3333;0.179;63434.752;247.1292;0.0;0.0
agrawal2;gradual;100K;NB;basic;0.7493;0.0008;0.3677;0.0017;17.7333;0.4897;63313.92;0.0;0.0;0.0
agrawal2;abrupt;100K;HT;basic;0.7556;0.0023;0.4565;0.0045;20.3333;0.179;3320840.192;171532.8621;0.0;0.0
agrawal2;gradual;100K;HT;basic;0.7554;0.0024;0.4562;0.0047;19.0;0.3397;3294975.3173;153669.3531;0.0;0.0
agrawal2;abrupt;100K;NoChange;basic;0.6981;0.0005;0.2506;0.0012;9.5667;0.1882;624.6;25.3859;0.0;0.0
agrawal2;gradual;100K;NoChange;basic;0.6964;0.0005;0.2464;0.0013;8.5667;0.289;531.0;0.0;0.0;0.0
agrawal2;abrupt;100K;MajClass;basic;0.7203;0.0007;0.0;0.0;10.0333;0.0682;730.6;25.3859;0.0;0.0
agrawal2;gradual;100K;MajClass;basic;0.7204;0.0006;0.0;0.0;8.9;0.2045;637.0;0.0;0.0;0.0
agrawal2;abrupt;100K;BOLE;basic;0.8319;0.001;0.5895;0.002;134.18;2.1529;57004506.0437;1126940.5443;0.0;0.0
agrawal2;abrupt;100K;BOLE;ADWIN;0.8956;0.0003;0.7385;0.0006;178.2667;2.8084;597970.3979;18062.9584;0.0;0.0
agrawal2;abrupt;100K;BOLE;CUSUM;0.9039;0.0004;0.7595;0.0011;145.8333;2.3147;3450273.792;239643.9684;0.0;0.0
agrawal2;abrupt;100K;BOLE;DDM;0.9041;0.0005;0.7603;0.0013;158.78;2.4635;8202835.2171;774397.2989;0.0;0.0
agrawal2;abrupt;100K;BOLE;ECDD;0.8648;0.0002;0.6632;0.0005;150.66;2.3635;817949.9691;11032.5449;0.0;0.0
agrawal2;abrupt;100K;BOLE;EDDM;0.8948;0.0007;0.7366;0.0017;156.32;2.4307;27237880.0811;1665888.4896;0.0;0.0
agrawal2;abrupt;100K;BOLE;GMA;0.8319;0.001;0.5895;0.002;165.5467;2.452;57020793.9243;1127005.562;0.0;0.0
agrawal2;abrupt;100K;BOLE;HDDMA;0.8786;0.0002;0.6962;0.0005;156.5267;2.4813;769766.1952;9286.3827;0.0;0.0
agrawal2;abrupt;100K;BOLE;HDDMW;0.8785;0.0002;0.6971;0.0005;156.4067;2.4683;865393.1861;27891.2678;0.0;0.0
agrawal2;abrupt;100K;BOLE;KSWIN;0.8947;0.0001;0.7361;0.0003;467.8773;3.1541;859787.9603;22022.0007;0.0;0.0
agrawal2;abrupt;100K;BOLE;PH;0.9076;0.0005;0.77;0.0012;144.6;2.1833;9137081.5488;649932.4418;0.0;0.0
agrawal2;abrupt;100K;BOLE;RDDM;0.8977;0.0004;0.7439;0.0009;147.4067;2.205;1833330.2784;93020.6092;0.0;0.0
agrawal2;abrupt;100K;BOLE;STEPD;0.8714;0.0002;0.6793;0.0005;225.3;3.4641;896362.3595;13394.313;0.0;0.0
agrawal2;abrupt;100K;HT;ADWIN;0.8903;0.0007;0.7268;0.0019;28.0;0.0;54793.8987;3082.7534;13.5;0.6025
agrawal2;abrupt;100K;HT;CUSUM;0.9158;0.0014;0.794;0.0033;22.0333;0.0682;45287.0827;2319.3319;4.1333;0.1621
agrawal2;abrupt;100K;HT;DDM;0.9122;0.0018;0.7853;0.0041;22.7;0.1998;143271.936;64010.0937;7.4333;1.0547
agrawal2;abrupt;100K;HT;ECDD;0.8664;0.0008;0.6636;0.002;24.0;0.0;64852.6507;6845.5016;160.6;3.3465
agrawal2;abrupt;100K;HT;EDDM;0.877;0.0047;0.7069;0.0097;21.9667;0.183;56411.8187;8800.4297;12.9667;2.0084
agrawal2;abrupt;100K;HT;GMA;0.7556;0.0023;0.4565;0.0045;23.8333;0.2211;3322587.8187;171833.3402;0.0;0.0
agrawal2;abrupt;100K;HT;HDDMA;0.9157;0.0018;0.7926;0.0047;24.0667;0.0947;52452.0107;3669.4429;4.8667;0.4011
agrawal2;abrupt;100K;HT;HDDMW;0.9065;0.0015;0.7647;0.0045;23.8667;0.1291;54262.4427;3661.3715;9.4;0.9436
agrawal2;abrupt;100K;HT;KSWIN;0.7944;0.0083;0.535;0.0172;63.92;0.6525;2207675.0507;235423.8656;0.8133;0.1727
agrawal2;abrupt;100K;HT;PH;0.8937;0.003;0.7434;0.0066;21.7667;0.1606;44964.1813;2452.8737;3.5333;0.1895
agrawal2;abrupt;100K;HT;RDDM;0.9121;0.0018;0.7835;0.0044;23.0667;0.0947;306428.928;188670.7753;17.9667;3.3232
agrawal2;abrupt;100K;HT;STEPD;0.8907;0.0019;0.723;0.005;41.3;0.1998;92948.48;7240.4298;67.9667;7.3471
agrawal2;abrupt;100K;NB;ADWIN;0.8905;0.0006;0.7235;0.0017;33.9;0.1795;74147.84;46.8411;4.1;0.1139
agrawal2;abrupt;100K;NB;CUSUM;0.8957;0.0005;0.7367;0.0012;28.5667;0.1882;65833.984;55.0667;4.2667;0.1679
agrawal2;abrupt;100K;NB;DDM;0.8728;0.0095;0.6815;0.0214;28.8667;0.1621;101553.8347;10835.4413;5.6;0.6475
agrawal2;abrupt;100K;NB;ECDD;0.8861;0.0005;0.7137;0.0011;30.1;0.1139;75563.008;5147.6851;182.5667;3.9477
agrawal2;abrupt;100K;NB;EDDM;0.7878;0.0222;0.4654;0.0564;27.8;0.2057;113461.248;9885.8428;4.6667;2.0717
agrawal2;abrupt;100K;NB;GMA;0.7493;0.0008;0.3677;0.0017;27.9667;0.1194;65661.952;48.7208;0.0;0.0
agrawal2;abrupt;100K;NB;HDDMA;0.8961;0.0006;0.7376;0.0016;30.4667;0.1895;67218.7733;72.1264;4.9;0.3965
agrawal2;abrupt;100K;NB;HDDMW;0.8964;0.0005;0.7382;0.0011;30.1;0.1139;68995.4133;74.4159;9.0;0.5095
agrawal2;abrupt;100K;NB;KSWIN;0.7519;0.0016;0.3752;0.0043;71.6467;0.1926;66538.6325;30.2398;0.1467;0.0709
agrawal2;abrupt;100K;NB;PH;0.8917;0.0007;0.7267;0.0018;28.1333;0.1291;65886.8907;47.873;4.0;0.0
agrawal2;abrupt;100K;NB;RDDM;0.888;0.0029;0.7162;0.0069;29.2;0.1808;155865.7707;9841.3545;9.9;1.8381
agrawal2;abrupt;100K;NB;STEPD;0.8937;0.0005;0.7309;0.0016;46.6333;0.2296;125797.376;9391.9372;62.8;7.3457
agrawal2;gradual;100K;BOLE;basic;0.831;0.001;0.5873;0.002;126.8533;2.4178;56911742.0203;1109179.7342;0.0;0.0
agrawal2;gradual;100K;BOLE;ADWIN;0.8928;0.0003;0.7314;0.0007;170.4867;3.2479;597464.3371;17460.1761;0.0;0.0
agrawal2;gradual;100K;BOLE;CUSUM;0.9008;0.0005;0.7517;0.0012;139.3;2.6131;4180017.6299;278612.4627;0.0;0.0
agrawal2;gradual;100K;BOLE;DDM;0.9016;0.0005;0.7539;0.0013;150.5467;2.7497;9168608.7339;850955.1274;0.0;0.0
agrawal2;gradual;100K;BOLE;ECDD;0.8613;0.0002;0.6549;0.0005;143.68;2.812;831323.4091;10810.3024;0.0;0.0
agrawal2;gradual;100K;BOLE;EDDM;0.8928;0.0006;0.7314;0.0014;147.7733;2.8422;27654304.5632;1670494.5721;0.0;0.0
agrawal2;gradual;100K;BOLE;GMA;0.831;0.001;0.5873;0.002;155.7467;2.7536;56928309.5211;1109297.3949;0.0;0.0
agrawal2;gradual;100K;BOLE;HDDMA;0.8754;0.0002;0.6883;0.0005;149.32;2.9328;781565.952;10080.4167;0.0;0.0
agrawal2;gradual;100K;BOLE;HDDMW;0.8751;0.0002;0.6888;0.0005;149.88;2.9899;856062.2933;21730.0137;0.0;0.0
agrawal2;gradual;100K;BOLE;KSWIN;0.8914;0.0001;0.728;0.0003;453.1733;3.9006;863066.2895;20971.8023;0.0;0.0
agrawal2;gradual;100K;BOLE;PH;0.9052;0.0005;0.7639;0.0012;138.2467;2.5144;9985449.4379;618424.1304;0.0;0.0
agrawal2;gradual;100K;BOLE;RDDM;0.8949;0.0004;0.7369;0.001;141.7;2.5049;2047169.8773;120606.8606;0.0;0.0
agrawal2;gradual;100K;BOLE;STEPD;0.8682;0.0002;0.6715;0.0005;215.5267;3.9129;898524.16;14037.3679;0.0;0.0
agrawal2;gradual;100K;HT;ADWIN;0.8876;0.0008;0.72;0.0024;26.1;0.4636;56913.2373;3526.9933;13.4333;0.6981
agrawal2;gradual;100K;HT;CUSUM;0.9137;0.0014;0.7887;0.0032;20.8667;0.3764;128563.5413;73324.413;4.1;0.1503
agrawal2;gradual;100K;HT;DDM;0.911;0.0014;0.7824;0.0032;21.0333;0.3859;267674.9653;154896.7038;6.6;0.8181
agrawal2;gradual;100K;HT;ECDD;0.8636;0.0007;0.6561;0.0017;22.5;0.3892;66632.0213;6580.8507;150.6667;4.0779
agrawal2;gradual;100K;HT;EDDM;0.8745;0.0041;0.7014;0.0083;20.6;0.4229;54730.0693;4650.5961;14.2667;2.1258
agrawal2;gradual;100K;HT;GMA;0.7554;0.0024;0.4562;0.0047;22.2667;0.4153;3297072.4693;154115.9238;0.0;0.0
agrawal2;gradual;100K;HT;HDDMA;0.9122;0.0019;0.7834;0.0052;22.7333;0.3789;282991.616;112620.5385;5.2;0.4942
agrawal2;gradual;100K;HT;HDDMW;0.9032;0.0018;0.756;0.0052;22.1667;0.3808;269411.328;108236.2286;9.1333;0.9133
agrawal2;gradual;100K;HT;KSWIN;0.7672;0.0043;0.4801;0.009;62.56;0.5736;2925716.2752;157907.9243;0.2467;0.0813
agrawal2;gradual;100K;HT;PH;0.8932;0.003;0.7423;0.0066;20.1333;0.389;49083.0507;3673.0701;3.5333;0.1895
agrawal2;gradual;100K;HT;RDDM;0.9116;0.0016;0.7826;0.0041;21.4667;0.4465;199326.0373;58049.283;12.1667;2.691
agrawal2;gradual;100K;HT;STEPD;0.8889;0.0018;0.7178;0.0051;38.6667;0.6747;93770.752;10966.8985;54.0333;5.7819
agrawal2;gradual;100K;NB;ADWIN;0.8891;0.0006;0.7194;0.0019;31.2667;0.82;74054.3147;17.3265;4.9333;0.366
agrawal2;gradual;100K;NB;CUSUM;0.8932;0.0005;0.7291;0.0014;26.2;0.7494;65675.264;10.3188;4.2667;0.1679
agrawal2;gradual;100K;NB;DDM;0.8658;0.0146;0.6652;0.0331;26.4;0.7507;98284.544;11136.1199;5.1667;0.564
agrawal2;gradual;100K;NB;ECDD;0.8834;0.0005;0.7065;0.0013;27.4667;0.8534;74842.4533;5182.993;167.4333;3.722
agrawal2;gradual;100K;NB;EDDM;0.7877;0.0222;0.4648;0.056;25.5333;0.7386;113339.0507;9416.825;4.4333;1.8285
agrawal2;gradual;100K;NB;GMA;0.7493;0.0008;0.3677;0.0017;25.9;0.7361;65505.28;0.0;0.0;0.0
agrawal2;gradual;100K;NB;HDDMA;0.8929;0.0006;0.7282;0.0015;28.4667;1.0908;68054.3573;2116.8312;5.0333;0.4545
agrawal2;gradual;100K;NB;HDDMW;0.8929;0.0005;0.7279;0.0013;28.3;1.1144;68798.8053;25.63;8.7667;0.497
agrawal2;gradual;100K;NB;KSWIN;0.7508;0.0012;0.3732;0.0034;66.5067;0.7736;66502.4512;21.5187;0.12;0.0618
agrawal2;gradual;100K;NB;PH;0.8906;0.0008;0.7234;0.0021;25.6333;0.7304;65740.8;0.0;4.0;0.0
agrawal2;gradual;100K;NB;RDDM;0.8905;0.0021;0.7221;0.0052;26.8;0.7869;137037.4827;8418.5712;8.7333;1.5749
agrawal2;gradual;100K;NB;STEPD;0.8908;0.0005;0.723;0.0016;42.9333;1.1641;132074.1547;7448.3823;44.3667;4.3163
