generator;drift_type;size;classifier;detector;accuracy_mean;accuracy_conf;cohen_kappas_mean;cohen_kappas_conf;time_mean;time_conf;memory_mean;memory_conf;drifts_mean;drifts_conf
agrawal2;abrupt;10K;NB;basic;0.7461;0.0026;0.3583;0.0046;1.5;0.1899;63434.4107;246.4311;0.0;0.0
agrawal2;gradual;10K;NB;basic;0.746;0.0027;0.3579;0.0047;1.0;0.0;63434.4107;246.4311;0.0;0.0
agrawal2;abrupt;10K;HT;basic;0.7643;0.0022;0.3529;0.0049;1.0333;0.0682;253807.9573;45205.537;0.0;0.0
agrawal2;gradual;10K;HT;basic;0.7556;0.0035;0.3586;0.0078;1.0333;0.0682;396492.4587;130580.3474;0.0;0.0
agrawal2;abrupt;10K;NoChange;basic;0.6974;0.0018;0.2474;0.0047;0.3333;0.179;624.6;25.3859;0.0;0.0
agrawal2;gradual;10K;NoChange;basic;0.6784;0.002;0.2004;0.0046;0.0;0.0;624.6;25.3859;0.0;0.0
agrawal2;abrupt;10K;MajClass;basic;0.7209;0.0023;0.0001;0.0004;0.6;0.1861;730.6;25.3859;0.0;0.0
agrawal2;gradual;10K;MajClass;basic;0.7208;0.0023;0.0001;0.0004;0.0667;0.0947;730.6;25.3859;0.0;0.0
agrawal2;abrupt;10K;BOLE;basic;0.8256;0.0016;0.5702;0.0041;8.2467;0.1281;16299694.4896;319378.6071;0.0;0.0
agrawal2;abrupt;10K;BOLE;ADWIN;0.8837;0.0007;0.7084;0.0019;12.4933;0.1839;933055.0101;94406.715;0.0;0.0
agrawal2;abrupt;10K;BOLE;BOCD;0.8863;0.0007;0.7148;0.0018;497.4133;10.6413;84816166.912;9884721.4349;0.0;0.0
agrawal2;abrupt;10K;BOLE;CUSUM;0.8875;0.0008;0.7183;0.0022;9.8467;0.1383;2571941.1371;205397.5505;0.0;0.0
agrawal2;abrupt;10K;BOLE;DDM;0.8837;0.0008;0.7087;0.002;10.5;0.1457;3431633.4421;253069.7244;0.0;0.0
agrawal2;abrupt;10K;BOLE;ECDD;0.8608;0.0007;0.6532;0.0017;10.22;0.1165;923339.2981;65679.3493;0.0;0.0
agrawal2;abrupt;10K;BOLE;EDDM;0.8698;0.0009;0.6728;0.0023;9.2733;0.1238;2200002.6965;243275.9396;0.0;0.0
agrawal2;abrupt;10K;BOLE;GMA;0.8256;0.0016;0.5702;0.0041;10.44;0.1392;16315283.3195;319432.0805;0.0;0.0
agrawal2;abrupt;10K;BOLE;HDDMA;0.8738;0.0007;0.6842;0.0018;10.4533;0.1431;1064345.4635;94052.4689;0.0;0.0
agrawal2;abrupt;10K;BOLE;HDDMW;0.8746;0.0006;0.6871;0.0015;10.44;0.138;834101.248;60868.6219;0.0;0.0
agrawal2;abrupt;10K;BOLE;KSWIN;0.8853;0.0003;0.7129;0.0008;32.3667;0.1876;2107073.8091;81080.793;0.0;0.0
agrawal2;abrupt;10K;BOLE;PH;0.8653;0.0015;0.6607;0.0039;9.88;0.1459;9216283.9893;351094.934;0.0;0.0
agrawal2;abrupt;10K;BOLE;RDDM;0.883;0.0007;0.7073;0.0016;10.14;0.1183;2153914.9141;126201.0366;0.0;0.0
agrawal2;abrupt;10K;BOLE;STEPD;0.8669;0.0007;0.6677;0.0018;15.9733;0.2171;744570.4704;16921.3722;0.0;0.0
agrawal2;abrupt;10K;HT;ADWIN;0.8364;0.003;0.5808;0.0085;2.0;0.0;53350.0587;3295.2551;4.1667;0.1722
agrawal2;abrupt;10K;HT;BOCD;0.8388;0.0041;0.5867;0.0105;127.0;6.0449;57590240.5973;1329696.3275;4.0;0.0
agrawal2;abrupt;10K;HT;CUSUM;0.8349;0.0049;0.5776;0.0141;2.0;0.0;41065.1307;3740.4321;3.0;0.3252
agrawal2;abrupt;10K;HT;DDM;0.8309;0.0087;0.5644;0.0249;2.0;0.0;87479.9787;9953.8215;5.3;0.7478
agrawal2;abrupt;10K;HT;ECDD;0.8576;0.0019;0.6395;0.0055;2.0;0.0;64049.8347;9141.9461;16.9667;1.4294
agrawal2;abrupt;10K;HT;EDDM;0.8043;0.0111;0.4915;0.032;2.0;0.0;108254.5493;39722.9292;6.2333;1.6193
agrawal2;abrupt;10K;HT;GMA;0.7643;0.0022;0.3529;0.0049;2.0;0.0;255910.5707;45207.4104;0.0;0.0
agrawal2;abrupt;10K;HT;HDDMA;0.8625;0.0046;0.6482;0.0139;2.0;0.0;49758.5493;4461.7749;3.8333;0.2419
agrawal2;abrupt;10K;HT;HDDMW;0.8691;0.0032;0.6656;0.0102;2.0;0.0;52614.4853;3452.3755;4.1667;0.1982
agrawal2;abrupt;10K;HT;KSWIN;0.7733;0.0032;0.4144;0.0114;5.7333;0.0716;201971.7803;24799.5337;0.7667;0.1314
agrawal2;abrupt;10K;HT;PH;0.7643;0.0022;0.354;0.0059;2.0;0.0;245885.952;48256.0387;0.1;0.1503
agrawal2;abrupt;10K;HT;RDDM;0.8639;0.0027;0.654;0.0081;2.0;0.0;127038.1227;10878.0891;9.2667;1.16
agrawal2;abrupt;10K;HT;STEPD;0.8612;0.0025;0.6441;0.0079;3.1667;0.1415;78296.7467;8794.5701;16.5;3.0647
agrawal2;abrupt;10K;NB;ADWIN;0.8457;0.0045;0.6053;0.0108;3.0;0.0;71390.208;2096.8199;3.8333;0.1722
