generator;drift_type;size;classifier;detector;accuracy_mean;accuracy_conf;cohen_kappas_mean;cohen_kappas_conf;time_mean;time_conf;memory_mean;memory_conf;drifts_mean;drifts_conf
agrawal2;gradual;50K;HT;BOCD;0.8806;0.0009;0.6991;0.0027;3344.1667;191.7353;84624608.9387;86125737.3748;10.4333;0.2718
agrawal2;gradual;50K;HT;CUSUM;0.8944;0.0011;0.7381;0.0034;9.0333;0.3981;220546.7307;118260.1772;3.9667;0.1194
agrawal2;gradual;50K;HT;DDM;0.8875;0.0028;0.7213;0.0068;9.2333;0.4124;212238.336;97131.5507;6.5333;0.9289
agrawal2;gradual;50K;HT;ECDD;0.8608;0.0012;0.6485;0.0031;9.6667;0.5032;66898.2613;8924.2162;68.9;3.1031
agrawal2;gradual;50K;HT;EDDM;0.8611;0.0039;0.6623;0.0108;8.8667;0.4572;70916.7787;19053.4356;10.8;1.4981
agrawal2;gradual;50K;HT;GMA;0.7501;0.0053;0.4213;0.0084;9.5667;0.467;2129308.3307;217412.647;0.0;0.0
agrawal2;gradual;50K;HT;HDDMA;0.8934;0.0016;0.7338;0.0047;9.9333;0.4696;295263.232;125152.5841;5.0667;0.3242
agrawal2;gradual;50K;HT;HDDMW;0.8904;0.0013;0.7221;0.0042;9.7333;0.4696;365947.5627;154622.7548;6.3667;0.4216
agrawal2;gradual;50K;HT;KSWIN;0.756;0.0035;0.435;0.0071;28.2;0.5605;1996745.9328;109046.456;0.1267;0.0538
agrawal2;gradual;50K;HT;PH;0.8553;0.0032;0.6511;0.0081;8.8667;0.4244;46152.704;2726.1709;2.8667;0.1291
agrawal2;gradual;50K;HT;RDDM;0.892;0.0017;0.731;0.0048;9.4333;0.4239;239358.976;91999.4346;9.7667;1.8829
agrawal2;gradual;50K;HT;STEPD;0.882;0.0016;0.6996;0.0046;16.9333;0.8023;96118.784;17895.5119;29.9;3.2779
agrawal2;gradual;50K;NB;ADWIN;0.8825;0.0013;0.7021;0.0035;11.4;0.2876;73626.9653;44.8589;5.1667;0.3265
agrawal2;gradual;50K;NB;BOCD;0.8841;0.0011;0.705;0.0027;4669.8667;243.4919;513647219.0293;211866114.8955;8.5667;0.1882
agrawal2;gradual;50K;NB;CUSUM;0.8888;0.0008;0.7175;0.0023;9.9;0.4201;65819.648;53.2212;4.0333;0.0682
agrawal2;gradual;50K;NB;DDM;0.8675;0.0137;0.669;0.0297;9.9;0.4201;95355.2213;10481.1323;5.1333;0.6181
agrawal2;gradual;50K;NB;ECDD;0.88;0.0009;0.6977;0.0022;10.2333;0.446;79931.392;8208.4123;76.3;3.4211
agrawal2;gradual;50K;NB;EDDM;0.7948;0.023;0.4829;0.058;9.4333;0.4351;107272.5333;10945.7831;4.5667;1.7993
agrawal2;gradual;50K;NB;GMA;0.7488;0.0013;0.3662;0.003;9.4667;0.4356;65661.6107;48.4488;0.0;0.0
agrawal2;gradual;50K;NB;HDDMA;0.8889;0.0008;0.7171;0.0023;10.5;0.4358;68239.0187;2108.4576;4.5;0.2548
agrawal2;gradual;50K;NB;HDDMW;0.8896;0.0006;0.7188;0.0017;10.3;0.4402;68864.3413;70.5015;5.9333;0.3914
agrawal2;gradual;50K;NB;KSWIN;0.7502;0.0012;0.3702;0.0028;25.1733;0.4166;66525.5253;23.085;0.1;0.0553
agrawal2;gradual;50K;NB;PH;0.8777;0.0093;0.6903;0.0232;9.6333;0.4216;65881.7707;50.0533;3.8667;0.2727
agrawal2;gradual;50K;NB;RDDM;0.8888;0.0009;0.7169;0.0023;9.9333;0.4153;140258.9867;10385.2174;7.4;0.9884
agrawal2;gradual;50K;NB;STEPD;0.8873;0.0009;0.7133;0.0024;16.1667;0.6584;125375.8293;8371.7004;24.4667;3.5772
