generator;drift_type;size;classifier;detector;accuracy_mean;accuracy_conf;cohen_kappas_mean;cohen_kappas_conf;time_mean;time_conf;memory_mean;memory_conf;drifts_mean;drifts_conf
sea;abrupt;10K;NB;basic;0.9141;0.0013;0.8014;0.0043;1.0;0.0;22298.624;201.0543;0.0;0.0
sea;gradual;10K;NB;basic;0.9141;0.0014;0.8016;0.0044;0.2333;0.1606;22200.32;0.0;0.0;0.0
sea;abrupt;10K;HT;basic;0.9166;0.0013;0.8106;0.0035;0.1;0.1139;160860.16;10003.6872;0.0;0.0
sea;gradual;10K;HT;basic;0.9163;0.0013;0.8096;0.0036;0.0333;0.0682;145315.84;8760.0743;0.0;0.0
sea;abrupt;10K;NoChange;basic;0.5586;0.0049;0.0244;0.008;0.0;0.0;624.6;25.3859;0.0;0.0
sea;gradual;10K;NoChange;basic;0.5561;0.0047;0.0188;0.0076;0.0;0.0;531.0;0.0;0.0;0.0
sea;abrupt;10K;MajClass;basic;0.6537;0.0038;-0.0002;0.0001;0.0;0.0;730.6;25.3859;0.0;0.0
sea;gradual;10K;MajClass;basic;0.6538;0.0037;-0.0002;0.0001;0.0;0.0;637.0;0.0;0.0;0.0
sea;abrupt;10K;BOLE;basic;0.9533;0.0005;0.8967;0.0012;6.5733;0.1365;2037033.6427;31873.8873;0.0;0.0
sea;abrupt;10K;BOLE;ADWIN;0.9414;0.0006;0.8694;0.0014;13.1;0.2846;451882.2571;13275.9873;0.0;0.0
sea;abrupt;10K;BOLE;BOCD;0.9384;0.0005;0.8627;0.0012;407.3733;12.6598;143450719.3003;15179233.1136;0.0;0.0
sea;abrupt;10K;BOLE;CUSUM;0.9541;0.0005;0.8981;0.0011;8.9667;0.2008;686360.3029;20059.68;0.0;0.0
sea;abrupt;10K;BOLE;DDM;0.9349;0.0007;0.8549;0.0017;9.7333;0.1903;794901.8453;25696.3573;0.0;0.0
sea;abrupt;10K;BOLE;ECDD;0.8832;0.0007;0.7383;0.0017;10.3467;0.2415;419627.6224;5095.0664;0.0;0.0
sea;abrupt;10K;BOLE;EDDM;0.9023;0.001;0.7812;0.0023;8.2333;0.2051;444721.6981;17246.2912;0.0;0.0
sea;abrupt;10K;BOLE;GMA;0.9533;0.0005;0.8967;0.0012;8.82;0.1813;2052971.9979;31926.8285;0.0;0.0
sea;abrupt;10K;BOLE;HDDMA;0.8979;0.0006;0.7713;0.0016;11.1333;0.2442;394067.968;6541.3415;0.0;0.0
sea;abrupt;10K;BOLE;HDDMW;0.9189;0.0007;0.8188;0.0016;11.18;0.2543;406667.6053;9707.4495;0.0;0.0
sea;abrupt;10K;BOLE;KSWIN;0.936;0.0003;0.8572;0.0006;43.7827;0.4287;445975.4291;5488.1918;0.0;0.0
sea;abrupt;10K;BOLE;PH;0.9591;0.0003;0.9091;0.0008;8.7933;0.1844;1297203.6779;37017.4861;0.0;0.0
sea;abrupt;10K;BOLE;RDDM;0.921;0.0006;0.8235;0.0016;9.4667;0.2169;1097562.6581;13933.065;0.0;0.0
sea;abrupt;10K;BOLE;STEPD;0.9054;0.0006;0.7881;0.0015;17.4267;0.3878;472844.8341;6518.3594;0.0;0.0
sea;abrupt;10K;HT;ADWIN;0.9243;0.0019;0.8279;0.0051;1.1;0.1139;60275.3707;7779.8675;2.1333;0.2545
sea;abrupt;10K;HT;BOCD;0.916;0.0029;0.8085;0.0076;563.5333;48.7297;158538068.3093;48503142.7532;1.5333;0.1895
sea;abrupt;10K;HT;CUSUM;0.9292;0.0014;0.8405;0.0037;0.8667;0.1291;57245.0133;9893.9909;2.0;0.0981
sea;abrupt;10K;HT;DDM;0.9314;0.0035;0.8447;0.0083;0.9333;0.0947;76900.352;14155.7503;4.4667;0.7642
sea;abrupt;10K;HT;ECDD;0.9309;0.0015;0.8453;0.0037;1.0;0.0;50444.6293;3615.8266;13.3;0.7348
sea;abrupt;10K;HT;EDDM;0.9327;0.002;0.8485;0.0049;0.9;0.1139;49300.8213;8105.6484;6.5333;0.807
sea;abrupt;10K;HT;GMA;0.9166;0.0013;0.8106;0.0035;0.8;0.1519;162980.864;9977.6143;0.0;0.0
sea;abrupt;10K;HT;HDDMA;0.9263;0.0029;0.834;0.0069;1.0333;0.0682;111549.0987;20105.5082;1.3667;0.2683
sea;abrupt;10K;HT;HDDMW;0.917;0.0015;0.8115;0.0039;0.9667;0.0682;163650.9013;16202.2985;0.0667;0.0947
sea;abrupt;10K;HT;KSWIN;0.9166;0.0006;0.8106;0.0015;4.06;0.0841;163942.0587;4252.741;0.0;0.0
sea;abrupt;10K;HT;PH;0.9179;0.0013;0.8138;0.0037;0.9;0.1139;117384.192;25632.0882;0.4667;0.2348
sea;abrupt;10K;HT;RDDM;0.9399;0.0025;0.8638;0.006;1.0;0.0981;108618.0693;9085.2253;6.2;0.7166
sea;abrupt;10K;HT;STEPD;0.9407;0.0019;0.8657;0.0046;2.2;0.1808;66776.7467;6138.16;5.9333;0.7464
sea;abrupt;10K;NB;ADWIN;0.9269;0.0026;0.8336;0.0068;2.2667;0.1679;31623.168;226.6603;1.9333;0.2931
sea;abrupt;10K;NB;BOCD;0.925;0.0032;0.8293;0.0086;1361.0667;191.0438;161547485.184;43670877.0526;1.4;0.1861
sea;abrupt;10K;NB;CUSUM;0.9322;0.001;0.8473;0.0025;2.0667;0.6718;24620.3733;53.1945;1.9333;0.0947
sea;abrupt;10K;NB;DDM;0.9367;0.0026;0.8569;0.0062;3.6;3.844;41495.552;3387.7045;4.6333;0.737
sea;abrupt;10K;NB;ECDD;0.9333;0.0017;0.8505;0.0044;5.4667;6.6824;42129.408;2864.2129;15.0;1.0787
sea;abrupt;10K;NB;EDDM;0.9357;0.0016;0.8553;0.0041;1.6333;0.3732;39424.6827;2719.6158;6.5;0.8812
sea;abrupt;10K;NB;GMA;0.9141;0.0013;0.8014;0.0043;1.6333;0.2497;24521.0453;49.1056;0.0;0.0
sea;abrupt;10K;NB;HDDMA;0.9335;0.002;0.8505;0.0048;3.9333;2.7804;28447.0613;2270.4899;1.5667;0.1882
sea;abrupt;10K;NB;HDDMW;0.9149;0.0018;0.8036;0.0051;1.9333;0.1945;35603.1147;3356.4309;0.0667;0.0947
sea;abrupt;10K;NB;KSWIN;0.9141;0.0006;0.8014;0.0018;9.1867;2.5851;25351.5093;13.108;0.0;0.0
sea;abrupt;10K;NB;PH;0.9206;0.0014;0.819;0.0042;1.5333;0.2348;24665.088;48.075;1.1;0.1139
sea;abrupt;10K;NB;RDDM;0.9391;0.0024;0.8623;0.0058;1.7;0.2225;93116.416;3866.166;5.2;0.7991
sea;abrupt;10K;NB;STEPD;0.9418;0.0017;0.8683;0.0041;3.6;0.3038;54355.968;3004.5166;5.3;0.7793
sea;gradual;10K;BOLE;basic;0.9487;0.0008;0.8867;0.0018;6.2833;0.3778;1944758.9547;43724.2873;0.0;0.0
sea;gradual;10K;BOLE;ADWIN;0.9345;0.0008;0.8538;0.002;12.45;0.7282;448472.7467;19144.5976;0.0;0.0
sea;gradual;10K;BOLE;BOCD;0.9305;0.0008;0.8449;0.0018;391.6;23.2196;126300629.6747;14932006.192;0.0;0.0
sea;gradual;10K;BOLE;CUSUM;0.9454;0.0009;0.8787;0.002;8.7333;0.512;667996.16;29402.4711;0.0;0.0
sea;gradual;10K;BOLE;DDM;0.9276;0.0013;0.8385;0.0031;9.3667;0.501;813971.6267;39374.2137;0.0;0.0
sea;gradual;10K;BOLE;ECDD;0.8778;0.001;0.7262;0.0028;9.9333;0.5823;417500.3307;8082.2396;0.0;0.0
sea;gradual;10K;BOLE;EDDM;0.8955;0.0017;0.7656;0.0042;7.9;0.4725;475139.072;30149.1932;0.0;0.0
sea;gradual;10K;BOLE;GMA;0.9487;0.0008;0.8867;0.0018;8.5333;0.4647;1960312.832;43826.4421;0.0;0.0
sea;gradual;10K;BOLE;HDDMA;0.8918;0.0011;0.7574;0.003;10.5;0.6851;408042.1547;11651.0701;0.0;0.0
sea;gradual;10K;BOLE;HDDMW;0.9122;0.001;0.8039;0.0024;10.4167;0.6848;417808.0427;16674.7966;0.0;0.0
sea;gradual;10K;BOLE;KSWIN;0.9272;0.0004;0.8377;0.001;42.06;1.1358;442773.1627;8235.3257;0.0;0.0
sea;gradual;10K;BOLE;PH;0.9516;0.0008;0.8925;0.0018;8.5833;0.4643;1120264.0213;49128.4866;0.0;0.0
sea;gradual;10K;BOLE;RDDM;0.9142;0.0009;0.8083;0.0024;9.0;0.5668;1111152.2987;21996.7654;0.0;0.0
sea;gradual;10K;BOLE;STEPD;0.8996;0.001;0.775;0.0026;17.0667;0.9499;475426.1333;9181.4708;0.0;0.0
sea;gradual;10K;HT;ADWIN;0.9206;0.0017;0.819;0.0046;1.0;0.0;51681.28;9108.9324;2.0;0.2942
sea;gradual;10K;HT;BOCD;0.9171;0.0033;0.8112;0.0092;720.0;111.8269;217811185.3227;37109175.1992;1.2;0.1519
sea;gradual;10K;HT;CUSUM;0.9275;0.0011;0.8362;0.0027;0.8;0.1519;59378.3467;7060.2519;1.9;0.1139
sea;gradual;10K;HT;DDM;0.9272;0.0026;0.8352;0.0065;0.9;0.1139;112408.9173;18341.1989;3.6667;0.5576
sea;gradual;10K;HT;ECDD;0.9289;0.0018;0.8407;0.0046;0.9;0.1139;50734.4213;3625.382;11.9;0.9525
sea;gradual;10K;HT;EDDM;0.9302;0.0015;0.8434;0.0036;0.5;0.1899;70841.0027;14590.2133;5.4;0.6836
sea;gradual;10K;HT;GMA;0.9163;0.0013;0.8096;0.0036;0.6;0.2519;147479.552;8759.716;0.0;0.0
sea;gradual;10K;HT;HDDMA;0.9223;0.0023;0.8242;0.0057;0.9667;0.0682;100017.8347;22482.1085;1.0333;0.3175
sea;gradual;10K;HT;HDDMW;0.9165;0.0014;0.81;0.0037;0.9;0.1139;151597.3973;12780.4304;0.0333;0.0682
sea;gradual;10K;HT;KSWIN;0.9163;0.0006;0.8096;0.0015;3.5133;0.0871;148442.112;3733.7363;0.0;0.0
sea;gradual;10K;HT;PH;0.9173;0.0015;0.8122;0.0041;0.5667;0.1882;95644.3307;22661.0462;0.5;0.1899
sea;gradual;10K;HT;RDDM;0.9347;0.0019;0.852;0.0048;0.9333;0.0947;123953.152;13657.0918;5.9667;0.737
sea;gradual;10K;HT;STEPD;0.9343;0.0014;0.8509;0.0036;2.0667;0.1363;62846.6347;6255.3156;5.2667;0.5089
sea;gradual;10K;NB;ADWIN;0.9242;0.002;0.8274;0.0052;1.6;0.1861;31498.5813;135.3384;1.5;0.2351
sea;gradual;10K;NB;BOCD;0.9272;0.0024;0.835;0.0066;1151.3667;385.6748;197470176.256;29600960.395;1.1667;0.1415
sea;gradual;10K;NB;CUSUM;0.9296;0.0008;0.841;0.0022;8.1;14.5211;24457.216;4.6669;1.8;0.1519
sea;gradual;10K;NB;DDM;0.931;0.0024;0.8436;0.0061;4.0333;6.1337;42001.7493;3211.5901;3.4333;0.5343
sea;gradual;10K;NB;ECDD;0.9296;0.0018;0.8423;0.0045;13.5667;22.902;40870.2293;3371.0457;13.9333;1.0784
sea;gradual;10K;NB;EDDM;0.9337;0.002;0.8513;0.0047;5.5667;8.9916;37515.9467;2600.4662;5.4333;0.8698
sea;gradual;10K;NB;GMA;0.9141;0.0014;0.8016;0.0044;3.1333;4.025;24360.96;0.0;0.0;0.0
sea;gradual;10K;NB;HDDMA;0.9288;0.0015;0.839;0.0036;5.1667;7.6858;26464.256;1011.4822;1.2667;0.1679
sea;gradual;10K;NB;HDDMW;0.9149;0.0017;0.8036;0.0051;5.5333;9.0608;34712.9173;3303.753;0.0667;0.0947
sea;gradual;10K;NB;KSWIN;0.9141;0.0006;0.8016;0.0019;6.7;4.9203;25323.52;0.0;0.0;0.0
sea;gradual;10K;NB;PH;0.92;0.0015;0.8174;0.0044;1.0;0.0;24515.584;2.0943;1.0333;0.0682
sea;gradual;10K;NB;RDDM;0.9367;0.0013;0.8569;0.0032;1.2333;0.4772;97836.7147;3384.357;5.3;0.8036
sea;gradual;10K;NB;STEPD;0.936;0.0012;0.8551;0.0032;2.6333;0.183;55536.2987;2460.5736;4.6333;0.7435
