generator;drift_type;size;classifier;detector;accuracy_mean;accuracy_conf;cohen_kappas_mean;cohen_kappas_conf;time_mean;time_conf;memory_mean;memory_conf;drifts_mean;drifts_conf
sea;abrupt;500K;NB;basic;0.9164;0.0004;0.808;0.001;47.4;3.238;22495.232;667.1373;0.0;0.0
sea;gradual;500K;NB;basic;0.9164;0.0004;0.808;0.001;38.6;0.3694;22200.32;0.0;0.0;0.0
sea;abrupt;500K;HT;basic;0.9396;0.0006;0.8677;0.0013;41.8;3.1956;1783627.776;53562.4534;0.0;0.0
sea;gradual;500K;HT;basic;0.9397;0.0005;0.8678;0.0012;36.5;0.377;1780482.048;51944.8086;0.0;0.0
sea;abrupt;500K;NoChange;basic;0.5568;0.0008;0.0238;0.0012;12.9;0.8564;703.0;17.3268;0.0;0.0
sea;gradual;500K;NoChange;basic;0.5567;0.0008;0.0236;0.0013;10.0;0.0;623.0;17.3268;0.0;0.0
sea;abrupt;500K;MajClass;basic;0.6517;0.001;-0.0;0.0;15.4;0.769;809.0;17.3268;0.0;0.0
sea;gradual;500K;MajClass;basic;0.6517;0.001;-0.0;0.0;12.0;0.0;729.0;17.3268;0.0;0.0
sea;abrupt;500K;BOLE;basic;0.9756;0.0003;0.9464;0.0006;369.78;11.0835;83585348.4032;644555.283;0.0;0.0
sea;abrupt;500K;BOLE;ADWIN;0.9465;0.0001;0.8814;0.0003;628.88;18.3843;674422.5792;29131.6854;0.0;0.0
sea;abrupt;500K;BOLE;CUSUM;0.9799;0.0003;0.9557;0.0006;447.74;13.5118;1537633.28;94306.0223;0.0;0.0
sea;abrupt;500K;BOLE;DDM;0.9766;0.0006;0.9483;0.0013;463.3;13.9953;4788427.1616;666571.2635;0.0;0.0
sea;abrupt;500K;BOLE;ECDD;0.8838;0.0002;0.7407;0.0004;498.58;15.2775;2307915.776;10957.5657;0.0;0.0
sea;abrupt;500K;BOLE;EDDM;0.9709;0.0014;0.9356;0.003;404.7;12.0312;5665665.8432;486059.1606;0.0;0.0
sea;abrupt;500K;BOLE;GMA;0.9756;0.0003;0.9464;0.0006;497.06;14.7433;83601496.4736;644403.3078;0.0;0.0
sea;abrupt;500K;BOLE;HDDMA;0.8992;0.0002;0.7752;0.0005;538.9;16.0131;1725746.3808;14437.9006;0.0;0.0
sea;abrupt;500K;BOLE;HDDMW;0.9278;0.0004;0.8396;0.0008;537.46;16.5587;1059311.0016;20430.4527;0.0;0.0
sea;abrupt;500K;BOLE;KSWIN;0.9557;0.0003;0.9019;0.0007;1945.5;23.7484;1078103.4086;33028.5484;0.0;0.0
sea;abrupt;500K;BOLE;PH;0.9919;0.0001;0.9821;0.0002;416.92;12.4751;8175537.3568;505510.542;0.0;0.0
