generator;drift_type;size;classifier;detector;accuracy_mean;accuracy_conf;cohen_kappas_mean;cohen_kappas_conf;time_mean;time_conf;memory_mean;memory_conf;drifts_mean;drifts_conf
sea;gradual;100K;HT;PH;0.9592;0.0006;0.9095;0.0013;9.0;0.0;165315.584;29372.6963;2.8667;0.1291
sea;gradual;100K;HT;RDDM;0.9499;0.0013;0.887;0.0031;10.0;0.0;156295.168;23243.7309;40.3;3.4014
sea;gradual;100K;HT;STEPD;0.9474;0.0007;0.8808;0.0019;22.1333;0.1895;64771.7547;3456.724;49.7667;1.756
sea;gradual;100K;NB;ADWIN;0.9465;0.0007;0.8785;0.0017;18.7;0.6733;32857.088;123.2942;4.5;0.273
sea;gradual;100K;NB;CUSUM;0.9483;0.0007;0.8825;0.0017;14.4;0.5335;24514.56;0.0;4.0;0.0
sea;gradual;100K;NB;DDM;0.9412;0.0025;0.8666;0.0058;14.5333;0.561;44198.2293;2416.9459;5.3333;0.8224
sea;gradual;100K;NB;ECDD;0.9375;0.0005;0.8607;0.0013;15.5333;0.5524;46623.0613;2855.6226;132.7667;3.8152
sea;gradual;100K;NB;EDDM;0.945;0.0009;0.876;0.0021;13.6;0.5512;39548.928;2726.6963;13.0667;2.0939
sea;gradual;100K;NB;GMA;0.9162;0.0006;0.8074;0.0016;14.1;0.4937;24360.96;0.0;0.0;0.0
sea;gradual;100K;NB;HDDMA;0.9479;0.0008;0.8818;0.002;15.6667;0.638;29402.7947;2171.5823;4.1;0.1795
sea;gradual;100K;NB;HDDMW;0.9243;0.0032;0.8277;0.008;15.3333;0.5911;35791.872;3642.198;0.6333;0.2076
sea;gradual;100K;NB;KSWIN;0.9162;0.0002;0.8074;0.0007;42.1867;0.6831;25323.52;0.0;0.0;0.0
sea;gradual;100K;NB;PH;0.946;0.0007;0.8779;0.0016;14.2;0.4942;24589.6533;5.345;3.7667;0.1882
sea;gradual;100K;NB;RDDM;0.9474;0.0014;0.8806;0.0032;14.9667;0.5674;101712.896;2424.7411;14.6;2.7239
sea;gradual;100K;NB;STEPD;0.9487;0.0007;0.8837;0.0018;27.8;1.1112;56077.9947;2784.9592;38.7667;2.4627
