generator;drift_type;size;classifier;detector;accuracy_mean;accuracy_conf;cohen_kappas_mean;cohen_kappas_conf;time_mean;time_conf;memory_mean;memory_conf;drifts_mean;drifts_conf
sine;abrupt;10K;NB;basic;0.5858;0.002;0.1716;0.0039;0.0;0.0;15421.7813;147.3002;0.0;0.0
sine;gradual;10K;NB;basic;0.5866;0.0021;0.1732;0.0042;0.8333;0.1415;15349.76;0.0;0.0;0.0
sine;abrupt;10K;HT;basic;0.5938;0.0025;0.1875;0.0051;0.0;0.0;99019.4347;5461.7028;0.0;0.0
sine;gradual;10K;HT;basic;0.5926;0.0036;0.1848;0.007;0.1667;0.2211;91069.7813;5163.7544;0.0;0.0
sine;abrupt;10K;NoChange;basic;0.5048;0.0034;0.0093;0.0067;0.0;0.0;624.6;25.3859;0.0;0.0
sine;gradual;10K;NoChange;basic;0.5043;0.0034;0.0084;0.0069;0.0;0.0;531.0;0.0;0.0;0.0
sine;abrupt;10K;MajClass;basic;0.5056;0.0012;0.0085;0.002;0.0;0.0;730.6;25.3859;0.0;0.0
sine;gradual;10K;MajClass;basic;0.5063;0.0011;0.0101;0.0018;0.0;0.0;637.0;0.0;0.0;0.0
sine;abrupt;10K;BOLE;basic;0.8687;0.0019;0.7374;0.0039;5.7333;0.148;1123423.4368;17807.9996;0.0;0.0
sine;abrupt;10K;BOLE;ADWIN;0.9121;0.0007;0.8242;0.0015;11.6133;0.2363;380693.7771;7712.9877;0.0;0.0
sine;abrupt;10K;BOLE;BOCD;0.9086;0.0008;0.8171;0.0016;313.9;6.684;163590718.5323;6136557.2059;0.0;0.0
sine;abrupt;10K;BOLE;CUSUM;0.92;0.0008;0.84;0.0016;7.8;0.1651;377190.3317;9356.8911;0.0;0.0
sine;abrupt;10K;BOLE;DDM;0.8963;0.0009;0.7924;0.0019;8.3067;0.184;486837.248;11524.4928;0.0;0.0
sine;abrupt;10K;BOLE;ECDD;0.844;0.0008;0.6878;0.0016;8.7933;0.1685;320910.7456;3871.9884;0.0;0.0
sine;abrupt;10K;BOLE;EDDM;0.8622;0.001;0.7243;0.002;6.94;0.1632;312897.4677;6315.9402;0.0;0.0
sine;abrupt;10K;BOLE;GMA;0.8687;0.0019;0.7374;0.0039;7.92;0.1739;1139607.9616;17772.4541;0.0;0.0
