generator;drift_type;size;classifier;detector;accuracy_mean;accuracy_conf;cohen_kappas_mean;cohen_kappas_conf;time_mean;time_conf;memory_mean;memory_conf;drifts_mean;drifts_conf
sine;gradual;20K;NB;DDM;0.8678;0.0032;0.7355;0.0064;2.0;0.0;24379.392;2647.707;5.8333;0.3808
sine;gradual;20K;NB;ECDD;0.8657;0.0024;0.7313;0.0048;2.9;0.1139;30198.1013;2179.8102;24.3667;1.7637
sine;gradual;20K;NB;EDDM;0.8661;0.0025;0.732;0.0051;2.0;0.0;29214.3787;2033.2017;14.6;2.1742
sine;gradual;20K;NB;GMA;0.5868;0.0015;0.1737;0.0031;2.0;0.0;17541.12;0.0;0.0;0.0
sine;gradual;20K;NB;HDDMA;0.8707;0.0028;0.7412;0.0056;2.9;0.1139;20993.024;1723.1674;4.9667;0.4438
sine;gradual;20K;NB;HDDMW;0.8717;0.0027;0.7433;0.0054;2.9;0.1139;21155.4987;696.5493;4.6333;0.2856
sine;gradual;20K;NB;KSWIN;0.5868;0.0007;0.1737;0.0014;8.1733;0.0948;18509.4144;7.8816;0.04;0.0368
sine;gradual;20K;NB;PH;0.8591;0.0035;0.718;0.0069;2.0;0.0;17776.64;0.0;4.0;0.0
sine;gradual;20K;NB;RDDM;0.8709;0.0026;0.7416;0.0051;2.3;0.174;78983.5093;2316.8458;7.9;0.8398
sine;gradual;20K;NB;STEPD;0.8671;0.0028;0.7341;0.0056;4.9;0.1139;40352.768;2392.3311;16.5667;1.159
