generator;drift_type;size;classifier;detector;accuracy_mean;accuracy_conf;cohen_kappas_mean;cohen_kappas_conf;time_mean;time_conf;memory_mean;memory_conf;drifts_mean;drifts_conf
sine;abrupt;50K;NB;basic;0.5882;0.001;0.1763;0.0021;4.0667;0.3789;15421.7813;147.3002;0.0;0.0
sine;gradual;50K;NB;basic;0.5884;0.001;0.1769;0.0021;3.5;0.1899;15421.7813;147.3002;0.0;0.0
sine;abrupt;50K;HT;basic;0.6521;0.0078;0.3041;0.0158;3.9667;0.2683;435752.2773;15003.6145;0.0;0.0
sine;gradual;50K;HT;basic;0.6353;0.008;0.2707;0.016;3.8667;0.2348;419664.896;15510.6982;0.0;0.0
sine;abrupt;50K;NoChange;basic;0.5066;0.0013;0.0129;0.0026;0.8;0.1519;624.6;25.3859;0.0;0.0
sine;gradual;50K;NoChange;basic;0.5066;0.0013;0.013;0.0026;0.7667;0.1606;624.6;25.3859;0.0;0.0
sine;abrupt;50K;MajClass;basic;0.5077;0.0004;0.0122;0.0006;1.0;0.0;730.6;25.3859;0.0;0.0
sine;gradual;50K;MajClass;basic;0.5079;0.0004;0.0126;0.0006;0.8333;0.1415;730.6;25.3859;0.0;0.0
sine;abrupt;50K;BOLE;basic;0.9386;0.0007;0.8771;0.0015;33.0267;0.7579;5656018.944;40856.9433;0.0;0.0
sine;abrupt;50K;BOLE;ADWIN;0.92;0.0004;0.8399;0.0008;59.4333;1.3073;529449.7792;18619.8675;0.0;0.0
sine;abrupt;50K;BOLE;BOCD;0.9132;0.0004;0.8263;0.0008;2487.12;44.8126;252754561.1605;20868753.6269;0.0;0.0
sine;abrupt;50K;BOLE;CUSUM;0.9462;0.0009;0.8923;0.0019;41.56;0.9145;797633.536;19844.5171;0.0;0.0
sine;abrupt;50K;BOLE;DDM;0.9263;0.0008;0.8526;0.0017;43.3867;0.962;998063.3088;20224.2683;0.0;0.0
sine;abrupt;50K;BOLE;ECDD;0.8453;0.0003;0.6905;0.0007;45.3267;1.0895;479247.1552;4408.3861;0.0;0.0
