generator;drift_type;size;classifier;detector;accuracy_mean;accuracy_conf;cohen_kappas_mean;cohen_kappas_conf;time_mean;time_conf;memory_mean;memory_conf;drifts_mean;drifts_conf
mixed;gradual;500K;HT;HDDMW;0.9464;0.0014;0.8929;0.0028;61.9;0.4061;653722.624;31060.8478;7.4;2.6381
mixed;gradual;500K;HT;KSWIN;0.8432;0.0081;0.6862;0.0161;213.78;2.0616;2089327.616;348160.0675;0.68;0.1855
mixed;gradual;500K;HT;PH;0.9467;0.0015;0.8935;0.0029;53.7;0.3456;602446.848;30448.4653;4.0;0.0
mixed;gradual;500K;HT;RDDM;0.9104;0.0042;0.8207;0.0083;63.8;0.5643;167804.928;89393.8252;198.8;24.0679
mixed;gradual;500K;HT;STEPD;0.9095;0.001;0.8189;0.0019;130.8;0.4524;85621.76;7002.5657;234.6;12.6546
mixed;gradual;500K;NB;ADWIN;0.9175;0.0009;0.835;0.0017;106.1;2.556;41459.712;129.1038;7.7;1.6878
mixed;gradual;500K;NB;CUSUM;0.9189;0.0008;0.8377;0.0015;82.5;2.0856;31299.584;15.52;4.0;0.0
mixed;gradual;500K;NB;DDM;0.9115;0.011;0.823;0.022;83.0;2.1593;47290.368;9940.2791;4.3;0.3456
mixed;gradual;500K;NB;ECDD;0.8892;0.0017;0.7783;0.0035;87.7;2.3131;78778.368;4288.8305;584.5;24.4997
mixed;gradual;500K;NB;EDDM;0.9057;0.0025;0.8114;0.005;78.4;2.2672;56603.648;6679.3739;12.7;2.4792
mixed;gradual;500K;NB;GMA;0.584;0.0002;0.1671;0.0005;79.6;2.242;31145.984;15.52;0.0;0.0
mixed;gradual;500K;NB;HDDMA;0.9188;0.0007;0.8376;0.0015;89.1;2.5337;48054.272;8734.5367;4.8;1.0004
mixed;gradual;500K;NB;HDDMW;0.9189;0.0007;0.8377;0.0015;87.9;2.5782;38439.936;6743.9361;4.5;0.908
mixed;gradual;500K;NB;KSWIN;0.584;0.0001;0.1671;0.0002;237.34;2.3844;32127.7952;40.4924;0.06;0.0682
mixed;gradual;500K;NB;PH;0.9188;0.0008;0.8376;0.0015;79.6;2.2165;31376.384;12.6642;4.0;0.0
mixed;gradual;500K;NB;RDDM;0.9183;0.0007;0.8366;0.0013;84.6;2.2165;117524.48;215.2899;18.1;5.5764
mixed;gradual;500K;NB;STEPD;0.9128;0.0012;0.8255;0.0024;153.9;3.8368;77364.224;569.5246;162.6;15.2244
