generator;drift_type;size;classifier;detector;accuracy_mean;accuracy_conf;cohen_kappas_mean;cohen_kappas_conf;time_mean;time_conf;memory_mean;memory_conf;drifts_mean;drifts_conf
mixed;abrupt;50K;NB;basic;0.5829;0.0004;0.165;0.0007;4.8333;0.1415;29056.3413;241.5443;0.0;0.0
mixed;gradual;50K;NB;basic;0.5833;0.0003;0.1656;0.0007;4.0;0.0;29056.3413;241.5443;0.0;0.0
mixed;abrupt;50K;HT;basic;0.5913;0.0026;0.1821;0.0053;4.0333;0.0682;555807.4027;14421.0035;0.0;0.0
mixed;gradual;50K;HT;basic;0.5778;0.0062;0.1551;0.0123;3.8667;0.1621;545602.2187;13539.7589;0.0;0.0
mixed;abrupt;50K;NoChange;basic;0.502;0.0017;0.0038;0.0033;1.0;0.0;624.6;25.3859;0.0;0.0
mixed;gradual;50K;NoChange;basic;0.5018;0.0016;0.0035;0.0032;1.0;0.0;624.6;25.3859;0.0;0.0
mixed;abrupt;50K;MajClass;basic;0.5058;0.0005;-0.001;0.0003;1.0;0.0;730.6;25.3859;0.0;0.0
mixed;gradual;50K;MajClass;basic;0.5061;0.0005;-0.0006;0.0002;1.0;0.0;730.6;25.3859;0.0;0.0
mixed;abrupt;50K;BOLE;basic;0.8843;0.0016;0.7685;0.0032;41.5444;0.7112;7113190.0587;53860.58;0.0;0.0
mixed;abrupt;50K;BOLE;ADWIN;0.9025;0.0006;0.805;0.0012;76.1;1.2221;600113.0382;23952.843;0.0;0.0
mixed;abrupt;50K;BOLE;BOCD;0.8989;0.0006;0.7978;0.0012;2973.9667;67.4694;172224530.2044;19741828.2582;0.0;0.0
mixed;abrupt;50K;BOLE;CUSUM;0.9219;0.0008;0.8438;0.0016;54.8444;0.9356;874775.0969;45877.5788;0.0;0.0
mixed;abrupt;50K;BOLE;DDM;0.9124;0.0008;0.8247;0.0016;58.4778;1.0611;1648477.9804;65487.0838;0.0;0.0
mixed;abrupt;50K;BOLE;ECDD;0.8355;0.0006;0.6709;0.0011;62.5333;1.1352;670281.3867;8733.1296;0.0;0.0
mixed;abrupt;50K;BOLE;EDDM;0.862;0.0012;0.7239;0.0025;51.5333;0.9014;923624.7893;40056.4263;0.0;0.0
mixed;abrupt;50K;BOLE;GMA;0.8843;0.0016;0.7685;0.0032;54.4222;0.8936;7128452.6649;53538.7706;0.0;0.0
mixed;abrupt;50K;BOLE;HDDMA;0.8546;0.0006;0.7092;0.0012;66.0889;1.1876;604765.9804;11864.4355;0.0;0.0
mixed;abrupt;50K;BOLE;HDDMW;0.8697;0.0008;0.7394;0.0016;65.6444;1.1766;529998.9618;13164.72;0.0;0.0
mixed;abrupt;50K;BOLE;KSWIN;0.8995;0.0005;0.7989;0.0009;246.1556;1.7218;552758.5678;8417.8455;0.0;0.0
mixed;abrupt;50K;BOLE;PH;0.9289;0.0008;0.8578;0.0016;50.7556;0.8821;1521833.3013;40588.4278;0.0;0.0
